,time,latitude,longitude,fgco2,fgco2_uncertainty,omega_ar,omega_ar_uncertainty,omega_ca,omega_ca_uncertainty,ph,ph_uncertainty,spco2,spco2_uncertainty,talk,talk_uncertainty,tco2,tco2_uncertainty
1342,2018-02-01,3.375,122.125,0.4009786,0.3571729,3.4992993,0.22156566,5.2621174,0.3330941,8.04792,0.016621623,375.38004,15.243737,2152.1533,30.857422,1848.9061,26.934723
1343,2018-02-01,3.375,122.375,0.41774958,0.35029635,3.5083458,0.22062309,5.2755003,0.3316625,8.048626,0.016104164,375.10217,14.583417,2155.7817,30.853266,1851.6014,26.830122
1344,2018-02-01,3.625,98.625,,,,,,,,,,,,,,
1345,2018-02-01,3.625,98.875,,,,,,,,,,,,,,
1346,2018-02-01,3.625,99.125,,,,,,,,,,,,,,
1347,2018-02-01,3.625,99.375,,,,,,,,,,,,,,
1348,2018-02-01,3.625,99.625,0.07189713,0.24673827,3.3302813,0.279169,5.019535,0.4204622,8.032522,0.031441536,390.88464,32.698856,2127.2656,46.88554,1841.3978,42.144318
1349,2018-02-01,3.625,99.875,0.07077566,0.22677931,3.3326786,0.27144992,5.021815,0.4087897,8.031994,0.0308939,390.44717,32.360603,2120.4326,41.15383,1834.893,37.82742
1350,2018-02-01,3.625,100.125,0.06248189,0.20239608,3.3300216,0.2690608,5.017203,0.40514374,8.031076,0.030411547,390.99524,31.854687,2117.2068,40.727097,1832.2135,37.39131
1351,2018-02-01,3.625,100.375,0.06610585,0.18879451,3.3302212,0.27178466,5.01795,0.40927428,8.031632,0.03088614,390.25012,32.303303,2115.702,41.606014,1830.8116,38.13426
1352,2018-02-01,3.625,100.625,0.07059478,0.18780996,3.332766,0.28594586,5.02202,0.43058285,8.032521,0.03315773,388.92743,34.588154,2112.9727,46.38709,1827.9734,42.140167
1353,2018-02-01,3.625,100.875,0.05098777,0.15137076,3.3379586,0.30837533,5.028615,0.4642296,8.032203,0.037191182,388.86148,39.036697,2110.642,51.044975,1825.4398,46.520096
1354,2018-02-01,3.625,101.125,,,,,,,,,,,,,,
1355,2018-02-01,3.625,101.375,,,,,,,,,,,,,,
1356,2018-02-01,3.625,101.625,,,,,,,,,,,,,,
1357,2018-02-01,3.625,101.875,,,,,,,,,,,,,,
1358,2018-02-01,3.625,102.125,,,,,,,,,,,,,,
1359,2018-02-01,3.625,102.375,,,,,,,,,,,,,,
1360,2018-02-01,3.625,102.625,,,,,,,,,,,,,,
1361,2018-02-01,3.625,102.875,,,,,,,,,,,,,,
1362,2018-02-01,3.625,103.125,,,,,,,,,,,,,,
1363,2018-02-01,3.625,103.375,,,,,,,,,,,,,,
1364,2018-02-01,3.625,103.625,,,,,,,,,,,,,,
1365,2018-02-01,3.625,103.875,0.5008968,0.99323016,3.230494,0.2589,4.893721,0.3918004,8.042163,0.027937392,385.27457,27.982931,2148.6658,46.595394,1867.904,41.319717
1366,2018-02-01,3.625,104.125,0.5013193,0.8567509,3.2454557,0.24406585,4.91602,0.3693462,8.043724,0.025068317,384.37198,24.795746,2155.026,42.842472,1872.5759,37.811905
1367,2018-02-01,3.625,104.375,0.5409423,0.74669504,3.258053,0.23620036,4.937201,0.357579,8.04699,0.022665802,382.77863,21.859547,2168.741,42.38511,1884.2014,37.021065
1368,2018-02-01,3.625,104.625,0.57961285,0.67450964,3.2624435,0.23503383,4.9455943,0.35587463,8.04919,0.021212725,381.28333,19.733328,2174.4583,45.49437,1889.0276,39.147987
1369,2018-02-01,3.625,104.875,0.63187903,0.6427459,3.2529778,0.22327466,4.934144,0.33835575,8.051022,0.019862495,379.5172,18.578049,2174.0825,38.338577,1889.2467,33.440464
1370,2018-02-01,3.625,105.125,0.65253013,0.62669736,3.254336,0.21755789,4.9364963,0.3297639,8.051644,0.019107925,378.81754,17.936493,2173.6077,34.271187,1888.6448,30.22461
1371,2018-02-01,3.625,105.375,0.6745861,0.61123043,3.265385,0.21481252,4.9521995,0.32555127,8.052082,0.018377574,378.5138,17.148815,2175.5718,32.773964,1889.6218,28.957111
1372,2018-02-01,3.625,105.625,0.7022822,0.5958642,3.2727544,0.21061002,4.963515,0.31923157,8.053046,0.017672848,378.05222,16.506113,2180.0532,29.516443,1893.1617,26.395458
1373,2018-02-01,3.625,105.875,0.72180974,0.5961662,3.279445,0.20717949,4.972965,0.31402895,8.05326,0.017204097,377.9168,16.159204,2181.3286,26.103172,1893.8092,23.791363
1374,2018-02-01,3.625,106.125,0.7375891,0.5956213,3.2883115,0.20739898,4.985777,0.31431597,8.053672,0.016910898,377.84784,15.768495,2184.7854,26.67152,1896.3215,24.157993
1375,2018-02-01,3.625,106.375,0.74243647,0.59226096,3.2942595,0.2100925,4.9941006,0.31831583,8.053756,0.016899515,377.82672,15.5336685,2185.7617,29.894676,1896.801,26.532173
1376,2018-02-01,3.625,106.625,0.7459693,0.5954435,3.3037388,0.21472156,5.0077395,0.32522675,8.054002,0.017048245,378.0816,15.38433,2190.4941,34.356968,1900.4722,29.92114
1377,2018-02-01,3.625,106.875,0.7519144,0.5579568,3.3127253,0.21505056,5.0198317,0.32559958,8.053861,0.016345417,377.98953,14.3090515,2189.6018,36.217144,1898.946,31.20518
1378,2018-02-01,3.625,107.125,0.7487761,0.5433457,3.3105848,0.2182568,5.016559,0.33039925,8.053614,0.01631012,378.0946,13.880354,2188.3398,39.903305,1897.9604,34.02399
1379,2018-02-01,3.625,107.375,0.6971787,0.53747183,3.3048093,0.22205432,5.0076156,0.33609006,8.052519,0.016584704,379.1138,13.915554,2187.1282,43.106422,1897.4369,36.558353
1380,2018-02-01,3.625,107.625,0.64054877,0.5810154,3.29836,0.23305663,4.998215,0.35270083,8.051801,0.018282512,379.98257,15.588394,2187.6785,48.713043,1898.5349,41.22014
1381,2018-02-01,3.625,107.875,0.51812315,0.53274584,3.3152738,0.23934464,5.0199685,0.36192656,8.050304,0.018898806,381.13406,16.207535,2186.6372,50.972034,1896.3987,43.091446
1382,2018-02-01,3.625,108.125,,,,,,,,,,,,,,
1383,2018-02-01,3.625,108.375,0.38390064,0.45518997,3.3142152,0.24133785,5.016593,0.36485693,8.048733,0.019527787,381.93713,17.264202,2180.6409,49.32551,1891.0662,41.997692
1384,2018-02-01,3.625,108.625,0.615103,0.5311623,3.324589,0.23138703,5.0327744,0.34986964,8.051039,0.017530743,379.51675,14.854281,2180.9177,46.226204,1890.2654,39.196865
1385,2018-02-01,3.625,108.875,0.6661871,0.56774443,3.3201563,0.22404054,5.026779,0.33886713,8.051153,0.0171964,379.39532,14.929205,2180.3496,41.62935,1890.1083,35.521084
1386,2018-02-01,3.625,109.125,0.63703144,0.5668251,3.3233616,0.2195864,5.03039,0.3321004,8.050428,0.017172223,379.89087,15.3100815,2178.9543,37.851574,1888.6305,32.558334
1387,2018-02-01,3.625,109.375,0.61758024,0.5880752,3.3237188,0.21858592,5.0305996,0.3306003,8.050016,0.017632421,380.3884,16.138521,2179.492,35.519882,1889.2001,30.85884
1388,2018-02-01,3.625,109.625,0.5912725,0.59720755,3.3317268,0.21684499,5.040737,0.32788146,8.04921,0.017828517,380.98712,16.67329,2178.7837,32.39323,1887.9761,28.536507
1389,2018-02-01,3.625,109.875,0.572465,0.60009515,3.3393152,0.21882182,5.05087,0.33078024,8.048857,0.018192882,381.36368,17.1072,2179.6653,32.990795,1888.2646,29.053055
1390,2018-02-01,3.625,110.125,0.5476199,0.5857869,3.3524532,0.22038098,5.0685444,0.3329879,8.048392,0.018179135,381.89566,17.062517,2181.4604,33.815567,1888.9689,29.673336
1391,2018-02-01,3.625,110.375,0.52898145,0.5755589,3.3603203,0.22560361,5.0789766,0.3407371,8.048003,0.018530186,382.25198,17.189703,2181.937,37.929897,1888.856,32.832317
1392,2018-02-01,3.625,110.625,0.5187311,0.56501806,3.3665972,0.23105569,5.087395,0.34885186,8.047794,0.018824939,382.47372,17.195665,2182.7507,42.178776,1889.132,36.114178
1393,2018-02-01,3.625,110.875,0.50801104,0.57247925,3.3593216,0.23264036,5.0773644,0.35131133,8.047669,0.019372985,382.70374,17.870762,2182.8765,42.58393,1889.8262,36.523365
1394,2018-02-01,3.625,111.125,0.46257988,0.5834885,3.3641672,0.23502003,5.082752,0.35478634,8.046446,0.020122318,383.73953,18.907032,2182.05,42.3002,1888.7695,36.43845
1395,2018-02-01,3.625,111.375,0.41018632,0.5939696,3.3695502,0.23996647,5.089082,0.36211857,8.045183,0.02103915,385.1241,19.994131,2183.431,44.002922,1889.7584,37.89968
1396,2018-02-01,3.625,111.625,0.35007522,0.61891747,3.3741229,0.24992846,5.0932407,0.37691772,8.043193,0.022568159,386.76892,21.632807,2181.3828,48.330048,1887.6398,41.46532
1397,2018-02-01,3.625,111.875,0.30516478,0.65016973,3.3684065,0.2549483,5.084069,0.38446194,8.041772,0.024086662,388.16797,23.588448,2180.658,48.597713,1887.5188,41.95365
1398,2018-02-01,3.625,112.125,0.24137956,0.6910703,3.3755257,0.2657791,5.0925546,0.40060857,8.039995,0.02594465,390.4321,25.790976,2184.658,51.74621,1890.8882,44.72922
1399,2018-02-01,3.625,112.375,0.25285515,0.7003242,3.3608768,0.26862124,5.070932,0.40495518,8.039397,0.0270636,389.78616,27.178051,2174.6455,50.765415,1882.5789,44.225967
1400,2018-02-01,3.625,112.625,0.25685522,0.7639789,3.3638515,0.29215556,5.0749707,0.44035396,8.039478,0.030858558,389.61087,31.216455,2174.4917,58.3206,1882.1553,50.70909
1401,2018-02-01,3.625,112.875,0.27039197,0.7823858,3.3719327,0.31168973,5.0861206,0.469728,8.039993,0.034670666,388.65497,35.55281,2172.4724,60.78988,1879.541,53.39331
1402,2018-02-01,3.625,113.125,,,,,,,,,,,,,,
1403,2018-02-01,3.625,113.375,,,,,,,,,,,,,,
1404,2018-02-01,3.625,113.625,,,,,,,,,,,,,,
1405,2018-02-01,3.625,113.875,,,,,,,,,,,,,,
1406,2018-02-01,3.625,114.125,,,,,,,,,,,,,,
1407,2018-02-01,3.625,114.375,,,,,,,,,,,,,,
1408,2018-02-01,3.625,114.625,,,,,,,,,,,,,,
1409,2018-02-01,3.625,114.875,,,,,,,,,,,,,,
1410,2018-02-01,3.625,115.125,,,,,,,,,,,,,,
1411,2018-02-01,3.625,115.375,,,,,,,,,,,,,,
1412,2018-02-01,3.625,115.625,,,,,,,,,,,,,,
1413,2018-02-01,3.625,115.875,,,,,,,,,,,,,,
1414,2018-02-01,3.625,116.125,,,,,,,,,,,,,,
1415,2018-02-01,3.625,116.375,,,,,,,,,,,,,,
1416,2018-02-01,3.625,116.625,,,,,,,,,,,,,,
1417,2018-02-01,3.625,116.875,,,,,,,,,,,,,,
1418,2018-02-01,3.625,117.125,,,,,,,,,,,,,,
1419,2018-02-01,3.625,117.375,,,,,,,,,,,,,,
1420,2018-02-01,3.625,117.625,,,,,,,,,,,,,,
1421,2018-02-01,3.625,117.875,,,,,,,,,,,,,,
1422,2018-02-01,3.625,118.125,0.1203134,0.28916606,3.3954492,0.2837217,5.110979,0.42672005,8.034715,0.026123289,391.7433,25.237818,2162.3164,62.24186,1868.0127,52.720596
1423,2018-02-01,3.625,118.375,0.2077222,0.3052313,3.3954747,0.26527262,5.112377,0.3990843,8.037798,0.022524806,386.92053,20.685814,2151.6206,58.146145,1857.4369,48.86096
1424,2018-02-01,3.625,118.625,0.26303017,0.33830976,3.4181244,0.2510647,5.1441946,0.37758747,8.0392065,0.020594018,385.07028,18.778181,2151.068,51.71468,1854.9952,43.486946
1425,2018-02-01,3.625,118.875,0.25662467,0.32363424,3.458506,0.24525343,5.2048287,0.3688374,8.041665,0.018239543,386.24622,15.81377,2179.174,50.869183,1878.3964,42.511124
1426,2018-02-01,3.625,119.125,0.21642843,0.29841438,3.4835963,0.26153308,5.241929,0.3931835,8.042383,0.01785911,387.79358,13.651169,2196.6677,62.511456,1893.0503,51.554703
1427,2018-02-01,3.625,119.375,0.25413203,0.2896487,3.4956722,0.24438961,5.2587337,0.36739087,8.043922,0.016328814,385.0858,12.846223,2190.2673,52.22397,1885.838,43.288322
1428,2018-02-01,3.625,119.625,0.272094,0.28776547,3.500029,0.23942563,5.265674,0.35997963,8.0454,0.015915012,383.2002,12.647143,2188.1436,48.950603,1883.299,40.674583
1429,2018-02-01,3.625,119.875,0.2954912,0.28814277,3.4985223,0.23224065,5.264646,0.34929267,8.047083,0.015519069,380.94614,12.677488,2184.2598,43.873886,1879.528,36.686993
1430,2018-02-01,3.625,120.125,0.30228713,0.30135098,3.5039415,0.23345807,5.2715263,0.35104185,8.047347,0.015967716,379.8814,13.276362,2179.339,43.943874,1874.4064,36.76304
1431,2018-02-01,3.625,120.375,0.3157076,0.32172972,3.5058527,0.23429471,5.272831,0.35220504,8.047027,0.0165553,379.14243,14.15575,2172.3474,43.172867,1867.655,36.238724
1432,2018-02-01,3.625,120.625,0.3451879,0.36146688,3.4769428,0.23350598,5.231768,0.3511978,8.046853,0.017778775,377.75012,15.944308,2159.196,40.87621,1857.353,34.682297
1433,2018-02-01,3.625,120.875,0.34083405,0.3805099,3.4751713,0.23155499,5.2287583,0.34826344,8.046507,0.018278966,377.78302,16.869759,2156.8716,37.735275,1855.3319,32.40264
1434,2018-02-01,3.625,121.125,0.3424762,0.36811927,3.4855037,0.22781272,5.2438645,0.34261972,8.047094,0.017679252,377.69254,16.30973,2161.07,35.42276,1858.4934,30.546638
1435,2018-02-01,3.625,121.375,0.35122082,0.3633378,3.4927773,0.22278911,5.2535696,0.33501172,8.047181,0.01717745,377.26944,16.000975,2159.4026,31.077745,1856.3622,27.225056
1436,2018-02-01,3.625,121.625,0.36365205,0.3521211,3.5023668,0.21745189,5.2662582,0.32690427,8.047268,0.016482051,376.6591,15.440857,2156.7,26.32703,1853.0671,23.61927
1437,2018-02-01,3.625,121.875,0.36729318,0.3405244,3.5068433,0.21664107,5.273244,0.32569912,8.047795,0.016042752,376.5469,14.875079,2159.8223,26.554039,1855.6501,23.686604
1438,2018-02-01,3.625,122.125,0.38923064,0.34662864,3.506095,0.2177065,5.271613,0.32726702,8.047936,0.01620646,375.58786,14.99912,2154.1975,27.186468,1850.349,24.177166
1439,2018-02-01,3.625,122.375,0.3862912,0.33033043,3.5324514,0.21672717,5.308694,0.32564119,8.048402,0.015442522,375.9015,14.092442,2161.7664,26.785568,1855.5198,23.727629
1440,2018-02-01,3.875,98.625,,,,,,,,,,,,,,
1441,2018-02-01,3.875,98.875,,,,,,,,,,,,,,
1442,2018-02-01,3.875,99.125,,,,,,,,,,,,,,
1443,2018-02-01,3.875,99.375,0.047354158,0.23751765,3.341021,0.28006008,5.0336037,0.42153192,8.031012,0.029790755,393.61807,30.48918,2136.2097,53.373802,1849.149,46.604652
1444,2018-02-01,3.875,99.625,0.057478327,0.21978806,3.3392978,0.2740325,5.030862,0.41253534,8.031499,0.030260883,391.81195,31.401432,2127.1365,46.538845,1840.7103,41.566277
1445,2018-02-01,3.875,99.875,0.057554673,0.20096165,3.3406577,0.26594007,5.0319457,0.40036365,8.031243,0.030096592,391.04715,31.620287,2119.8855,38.649338,1833.8655,35.798714
1446,2018-02-01,3.875,100.125,0.056460887,0.18808794,3.3282633,0.2686707,5.0142674,0.40453264,8.030646,0.030427186,391.06113,31.880718,2114.235,40.628704,1829.6151,37.297474
1447,2018-02-01,3.875,100.375,0.06630793,0.18573731,3.3188186,0.2742303,5.002463,0.413102,8.031903,0.031628042,389.52966,33.116154,2111.431,41.25241,1827.6068,38.092533
1448,2018-02-01,3.875,100.625,0.06194779,0.1791468,3.323317,0.29534462,5.0095487,0.44490921,8.032963,0.035418652,388.31937,37.16455,2110.662,46.20686,1826.5194,42.629635
1449,2018-02-01,3.875,100.875,,,,,,,,,,,,,,
1450,2018-02-01,3.875,101.125,,,,,,,,,,,,,,
1451,2018-02-01,3.875,101.375,,,,,,,,,,,,,,
1452,2018-02-01,3.875,101.625,,,,,,,,,,,,,,
1453,2018-02-01,3.875,101.875,,,,,,,,,,,,,,
1454,2018-02-01,3.875,102.125,,,,,,,,,,,,,,
1455,2018-02-01,3.875,102.375,,,,,,,,,,,,,,
1456,2018-02-01,3.875,102.625,,,,,,,,,,,,,,
1457,2018-02-01,3.875,102.875,,,,,,,,,,,,,,
1458,2018-02-01,3.875,103.125,,,,,,,,,,,,,,
1459,2018-02-01,3.875,103.375,,,,,,,,,,,,,,
1460,2018-02-01,3.875,103.625,,,,,,,,,,,,,,
1461,2018-02-01,3.875,103.875,0.5141376,0.96536636,3.2098393,0.28798,4.8660216,0.43577096,8.042978,0.029760627,384.36868,28.293215,2145.8792,67.90451,1866.8563,57.958134
1462,2018-02-01,3.875,104.125,0.51381147,0.799096,3.2389233,0.24198702,4.9084015,0.36634275,8.044907,0.02435623,383.7006,23.831219,2158.0398,43.64946,1875.8417,38.293247
1463,2018-02-01,3.875,104.375,0.5509136,0.68752486,3.2643363,0.23451659,4.9474416,0.3550506,8.048227,0.021653233,382.2948,20.501595,2174.8335,43.588993,1889.3293,37.76497
1464,2018-02-01,3.875,104.625,0.5965271,0.6414556,3.2587626,0.22524737,4.9415307,0.34124315,8.050109,0.020212533,380.65662,19.018806,2176.1504,38.96418,1890.847,33.985382
1465,2018-02-01,3.875,104.875,0.6456411,0.6346048,3.246925,0.22359464,4.926527,0.33892912,8.051645,0.019833036,379.14227,18.447418,2175.1592,39.1711,1890.7141,34.078136
1466,2018-02-01,3.875,105.125,0.6664056,0.63239044,3.2633696,0.22020763,4.9499416,0.33373764,8.052379,0.019306188,378.57803,18.038853,2177.9795,36.072197,1891.9999,31.628191
1467,2018-02-01,3.875,105.375,0.68910575,0.6331487,3.2667892,0.21448159,4.9549117,0.32511172,8.052671,0.018736042,378.29004,17.704817,2178.3093,30.992304,1892.0219,27.711977
1468,2018-02-01,3.875,105.625,0.7054348,0.6204386,3.2801464,0.21506053,4.9743886,0.32591933,8.053417,0.018285805,378.15762,17.061617,2184.1538,32.4144,1896.4321,28.6871
1469,2018-02-01,3.875,105.875,0.731878,0.624369,3.2862895,0.21172138,4.9831743,0.3208638,8.053729,0.017833859,377.92703,16.718344,2185.4072,29.393085,1897.087,26.349113
1470,2018-02-01,3.875,106.125,0.75297964,0.62553906,3.2964153,0.20966066,4.9976635,0.31771135,8.054096,0.017381877,377.86682,16.307312,2188.7302,27.364882,1899.372,24.779453
1471,2018-02-01,3.875,106.375,0.7695296,0.6270556,3.3012438,0.21193309,5.004215,0.32107225,8.054113,0.017349044,377.6952,16.07176,2188.072,30.168825,1898.3655,26.832623
1472,2018-02-01,3.875,106.625,0.7762195,0.62005705,3.3099344,0.2149455,5.016861,0.32555747,8.054463,0.017224418,377.81613,15.658319,2192.3171,33.676125,1901.6964,29.440907
1473,2018-02-01,3.875,106.875,0.7796818,0.5896863,3.319156,0.21756512,5.029658,0.32939768,8.054495,0.016768029,377.869,14.754001,2193.8845,37.349876,1902.4331,32.15181
1474,2018-02-01,3.875,107.125,0.80536,0.55883956,3.3137538,0.21996891,5.0222588,0.33302796,8.054721,0.016387967,377.45462,13.816696,2191.9421,41.238033,1901.0172,35.07793
1475,2018-02-01,3.875,107.375,0.7605369,0.533613,3.2988746,0.22416595,5.0007534,0.3393806,8.053668,0.016406367,378.392,13.305238,2189.6843,45.7367,1900.1849,38.60582
1476,2018-02-01,3.875,107.625,0.71849775,0.61793333,3.2847228,0.24156156,4.980925,0.36570796,8.053014,0.018867467,379.3453,15.52969,2190.3313,55.125874,1902.0742,46.36525
1477,2018-02-01,3.875,107.875,,,,,,,,,,,,,,
1478,2018-02-01,3.875,108.125,,,,,,,,,,,,,,
1479,2018-02-01,3.875,108.375,,,,,,,,,,,,,,
1480,2018-02-01,3.875,108.625,0.59436125,0.49893016,3.3083222,0.23260798,5.0116215,0.35191742,8.051805,0.017533887,379.44424,14.608183,2184.1008,48.119102,1894.5597,40.70906
1481,2018-02-01,3.875,108.875,0.70119154,0.5572543,3.3085856,0.22499633,5.0122347,0.34046715,8.05212,0.01693871,379.1095,14.292594,2184.0132,43.998394,1894.4259,37.333946
1482,2018-02-01,3.875,109.125,0.6593468,0.55523175,3.3177004,0.22156008,5.0236974,0.3351555,8.051096,0.016855597,379.86746,14.54443,2182.925,41.15825,1892.7914,35.062008
1483,2018-02-01,3.875,109.375,0.6333673,0.5581916,3.3250232,0.2187549,5.0332174,0.33085632,8.050488,0.016805386,380.4443,14.834747,2183.4248,38.051342,1892.7507,32.655754
1484,2018-02-01,3.875,109.625,0.6117916,0.5650405,3.3326924,0.21660516,5.043758,0.32757825,8.050239,0.016877858,380.94128,15.238852,2185.7856,35.100975,1894.4678,30.416054
1485,2018-02-01,3.875,109.875,0.6014743,0.56773245,3.3365772,0.21329813,5.0483727,0.32254776,8.049755,0.016865803,381.03766,15.5714245,2183.346,31.045174,1891.906,27.349377
1486,2018-02-01,3.875,110.125,0.59338415,0.54115796,3.3485372,0.21662311,5.0645757,0.32741582,8.049588,0.01671086,381.1016,15.098718,2183.8052,34.466526,1891.4088,29.895166
1487,2018-02-01,3.875,110.375,0.5889642,0.53892046,3.3499088,0.2211512,5.066259,0.33419463,8.049498,0.017146302,381.04477,15.340378,2182.895,37.95252,1890.4487,32.6185
1488,2018-02-01,3.875,110.625,0.56984746,0.54886425,3.3543131,0.22561334,5.0717993,0.34083843,8.049009,0.017764663,381.42758,15.9226265,2182.4944,40.477886,1889.7986,34.64798
1489,2018-02-01,3.875,110.875,0.54650086,0.53779364,3.3590987,0.22443976,5.078664,0.33906215,8.048996,0.017739229,381.8631,16.047907,2186.1707,39.157738,1892.8655,33.635643
1490,2018-02-01,3.875,111.125,0.5169935,0.54214627,3.3652453,0.22737451,5.086156,0.3433726,8.04822,0.018259656,382.3428,16.659742,2184.719,40.109707,1891.0692,34.449368
1491,2018-02-01,3.875,111.375,0.48871234,0.5609148,3.3640037,0.23595613,5.083976,0.3562611,8.047649,0.019450268,382.98282,17.75089,2185.205,45.084717,1891.6597,38.46194
1492,2018-02-01,3.875,111.625,0.44686112,0.5779607,3.3599288,0.23914157,5.0773373,0.36103755,8.046524,0.020284455,384.08282,18.798082,2184.6836,45.9139,1891.5764,39.24168
1493,2018-02-01,3.875,111.875,0.36901966,0.6010275,3.3650317,0.24189241,5.0827208,0.3650456,8.044536,0.021248871,386.32278,20.193188,2186.9717,45.472477,1893.5056,39.071396
1494,2018-02-01,3.875,112.125,0.31324768,0.61198515,3.3650823,0.24771576,5.0815797,0.37372872,8.043048,0.022128824,388.0127,21.178139,2188.392,47.965923,1894.9619,41.153927
1495,2018-02-01,3.875,112.375,0.2986989,0.6353788,3.3481665,0.25688767,5.0570517,0.38760558,8.0421295,0.023716152,388.346,22.790724,2182.6807,52.308002,1890.9473,44.76081
1496,2018-02-01,3.875,112.625,0.22928935,0.71467084,3.3627515,0.27527446,5.075349,0.41504377,8.04003,0.027245076,390.74243,27.000092,2185.9534,56.72723,1893.0868,48.778866
1497,2018-02-01,3.875,112.875,0.19247696,0.7778821,3.380596,0.30635214,5.0989623,0.46154153,8.038838,0.03150048,392.2857,31.495073,2190.026,67.65794,1895.6439,57.94299
1498,2018-02-01,3.875,113.125,0.23319681,0.7712802,3.3728056,0.32260427,5.0882277,0.48618525,8.039823,0.03528202,390.14923,35.94331,2181.6462,67.43549,1888.1945,58.583096
1499,2018-02-01,3.875,113.375,0.21064207,0.59444964,3.3716638,0.34528524,5.0885735,0.5205498,8.04193,0.0383859,388.05597,38.97054,2182.1624,74.14853,1888.519,64.3691
1500,2018-02-01,3.875,113.625,,,,,,,,,,,,,,
1501,2018-02-01,3.875,113.875,,,,,,,,,,,,,,
1502,2018-02-01,3.875,114.125,,,,,,,,,,,,,,
1503,2018-02-01,3.875,114.375,,,,,,,,,,,,,,
1504,2018-02-01,3.875,114.625,,,,,,,,,,,,,,
1505,2018-02-01,3.875,114.875,,,,,,,,,,,,,,
1506,2018-02-01,3.875,115.125,,,,,,,,,,,,,,
1507,2018-02-01,3.875,115.375,,,,,,,,,,,,,,
1508,2018-02-01,3.875,115.625,,,,,,,,,,,,,,
1509,2018-02-01,3.875,115.875,,,,,,,,,,,,,,
1510,2018-02-01,3.875,116.125,,,,,,,,,,,,,,
1511,2018-02-01,3.875,116.375,,,,,,,,,,,,,,
1512,2018-02-01,3.875,116.625,,,,,,,,,,,,,,
1513,2018-02-01,3.875,116.875,,,,,,,,,,,,,,
1514,2018-02-01,3.875,117.125,,,,,,,,,,,,,,
1515,2018-02-01,3.875,117.375,,,,,,,,,,,,,,
1516,2018-02-01,3.875,117.625,,,,,,,,,,,,,,
1517,2018-02-01,3.875,117.875,,,,,,,,,,,,,,
1518,2018-02-01,3.875,118.125,0.09895603,0.28693405,3.4052145,0.30608252,5.1243,0.4601737,8.03443,0.02885185,392.29337,27.876057,2164.6904,71.42948,1869.5955,60.22213
1519,2018-02-01,3.875,118.375,0.1742672,0.2806269,3.4127767,0.26979208,5.1377435,0.4058114,8.038079,0.022404024,388.33603,20.370354,2164.2314,60.444973,1868.1342,50.68837
1520,2018-02-01,3.875,118.625,0.22694565,0.33051494,3.4306822,0.25888294,5.1647935,0.38942868,8.039997,0.020555874,387.35547,18.295681,2172.4685,56.778492,1874.3777,47.501507
1521,2018-02-01,3.875,118.875,0.18675055,0.37453693,3.4628005,0.2586555,5.210443,0.38888383,8.039619,0.019878188,390.05902,17.460615,2190.78,57.536976,1889.3928,47.95633
1522,2018-02-01,3.875,119.125,0.173201,0.3308792,3.4881282,0.26727024,5.2481575,0.4017435,8.041187,0.018537818,390.17087,14.368606,2204.5886,65.28527,1900.4115,53.828793
1523,2018-02-01,3.875,119.375,0.22338676,0.31042302,3.4903836,0.2497678,5.252057,0.37553594,8.0432005,0.01680188,387.0487,13.094087,2197.838,55.80271,1893.5624,46.16857
1524,2018-02-01,3.875,119.625,0.27762008,0.31344438,3.4890454,0.23602314,5.250509,0.3549701,8.045157,0.01605307,383.4962,13.199026,2187.3757,46.453373,1883.459,38.77543
1525,2018-02-01,3.875,119.875,0.2981727,0.29428166,3.4972665,0.23611243,5.263201,0.3551221,8.046991,0.01563776,381.39536,12.448773,2186.4646,46.98064,1881.7496,39.107582
1526,2018-02-01,3.875,120.125,0.2600656,0.27479535,3.5185053,0.24652965,5.292881,0.37058228,8.0469,0.015836596,382.29562,11.711716,2194.1223,54.089943,1887.3679,44.624313
1527,2018-02-01,3.875,120.375,0.29380038,0.30095673,3.5181046,0.24288672,5.290462,0.36501458,8.046859,0.016284931,380.4754,12.915423,2181.582,50.30671,1875.467,41.703403
1528,2018-02-01,3.875,120.625,0.3162575,0.32269895,3.5079653,0.23723571,5.2764974,0.35664126,8.047322,0.016584232,379.35727,13.928783,2175.8352,45.542206,1870.8112,38.06823
1529,2018-02-01,3.875,120.875,0.3413206,0.3619604,3.4882283,0.23115684,5.2475266,0.3475971,8.046886,0.017460678,378.04413,15.74064,2162.264,38.898323,1859.4498,33.132927
1530,2018-02-01,3.875,121.125,0.33376366,0.35684803,3.4968534,0.22720692,5.259665,0.34162357,8.04699,0.01714527,378.22702,15.63658,2164.903,35.698944,1861.311,30.65444
1531,2018-02-01,3.875,121.375,0.34218287,0.3455455,3.4992204,0.221021,5.2632146,0.33234972,8.047388,0.016495747,377.76648,15.182562,2164.639,30.84359,1860.8462,26.922312
1532,2018-02-01,3.875,121.625,0.3268332,0.31508002,3.5235133,0.21597356,5.29728,0.32462817,8.047644,0.015275287,378.23615,13.928916,2171.6528,27.188114,1865.6687,23.999609
1533,2018-02-01,3.875,121.875,0.3315982,0.3078099,3.5275366,0.21529555,5.3029213,0.32358637,8.047893,0.015063883,377.89606,13.676456,2171.3528,26.77628,1865.06,23.65165
