,latitude,longitude,depth,deptho,deptho_lev,mask
38449,11.083333,99.5,0.494025,7.0,6.0,1
38450,11.083333,99.583336,0.494025,21.65187,12.0,1
38451,11.083333,99.666664,0.494025,35.0,16.0,1
38452,11.083333,99.75,0.494025,42.0,17.0,1
38453,11.083333,99.833336,0.494025,39.89442,16.0,1
38454,11.083333,99.916664,0.494025,49.0,18.0,1
38455,11.083333,100.0,0.494025,40.0,16.0,1
38456,11.083333,100.083336,0.494025,40.48795,16.0,1
38457,11.083333,100.166664,0.494025,46.0,17.0,1
38458,11.083333,100.25,0.494025,51.0,18.0,1
38459,11.083333,100.333336,0.494025,34.46229,15.0,1
38460,11.083333,100.416664,0.494025,38.0,16.0,1
38461,11.083333,100.5,0.494025,53.5,18.0,1
38462,11.083333,100.583336,0.494025,53.97589,18.0,1
38463,11.083333,100.666664,0.494025,53.0,18.0,1
38464,11.083333,100.75,0.494025,54.0,18.0,1
38465,11.083333,100.833336,0.494025,54.65059,18.0,1
38466,11.083333,100.916664,0.494025,58.0,19.0,1
38467,11.083333,101.0,0.494025,55.0,18.0,1
38468,11.083333,101.083336,0.494025,54.16256,18.0,1
38469,11.083333,101.166664,0.494025,50.0,18.0,1
38470,11.083333,101.25,0.494025,49.0,18.0,1
38471,11.083333,101.333336,0.494025,48.4879,18.0,1
38472,11.083333,101.416664,0.494025,59.0,19.0,1
38473,11.083333,101.5,0.494025,66.0,20.0,1
38474,11.083333,101.583336,0.494025,66.60561,20.0,1
38475,11.083333,101.666664,0.494025,67.0,20.0,1
38476,11.083333,101.75,0.494025,63.0,19.0,1
38477,11.083333,101.833336,0.494025,58.16221,19.0,1
38478,11.083333,101.916664,0.494025,60.0,19.0,1
38479,11.083333,102.0,0.494025,58.0,19.0,1
38480,11.083333,102.083336,0.494025,62.16307,19.0,1
38481,11.083333,102.166664,0.494025,63.0,19.0,1
38482,11.083333,102.25,0.494025,60.0,19.0,1
38483,11.083333,102.333336,0.494025,58.16243,19.0,1
38484,11.083333,102.416664,0.494025,54.0,18.0,1
38485,11.083333,102.5,0.494025,50.0,18.0,1
38486,11.083333,102.583336,0.494025,46.16227,17.0,1
38487,11.083333,102.666664,0.494025,40.0,16.0,1
38488,11.083333,102.75,0.494025,33.0,15.0,1
38489,11.083333,102.833336,0.494025,27.81269,14.0,1
38490,11.083333,102.916664,0.494025,25.0,13.0,1
38491,11.083333,103.0,0.494025,21.0,12.0,1
38492,11.083333,103.083336,0.494025,8.324113,7.0,1
38493,11.083333,103.166664,0.494025,,,0
38494,11.083333,103.25,0.494025,,,0
38495,11.083333,103.333336,0.494025,,,0
38496,11.083333,103.416664,0.494025,,,0
38497,11.083333,103.5,0.494025,7.0,6.0,1
38498,11.083333,103.583336,0.494025,7.0,6.0,1
38499,11.083333,103.666664,0.494025,,,0
38500,11.083333,103.75,0.494025,,,0
38501,11.083333,103.833336,0.494025,,,0
38502,11.083333,103.916664,0.494025,,,0
38503,11.083333,104.0,0.494025,,,0
38504,11.083333,104.083336,0.494025,,,0
38505,11.083333,104.166664,0.494025,,,0
38506,11.083333,104.25,0.494025,,,0
38507,11.083333,104.333336,0.494025,,,0
38508,11.083333,104.416664,0.494025,,,0
38509,11.083333,104.5,0.494025,,,0
38510,11.083333,104.583336,0.494025,,,0
38511,11.083333,104.666664,0.494025,,,0
38512,11.083333,104.75,0.494025,,,0
38513,11.083333,104.833336,0.494025,,,0
38514,11.083333,104.916664,0.494025,,,0
38515,11.083333,105.0,0.494025,,,0
38516,11.083333,105.083336,0.494025,,,0
38517,11.083333,105.166664,0.494025,,,0
38518,11.083333,105.25,0.494025,,,0
38519,11.083333,105.333336,0.494025,,,0
38520,11.083333,105.416664,0.494025,,,0
38521,11.083333,105.5,0.494025,,,0
38522,11.083333,105.583336,0.494025,,,0
38523,11.083333,105.666664,0.494025,,,0
38524,11.083333,105.75,0.494025,,,0
38525,11.083333,105.833336,0.494025,,,0
38526,11.083333,105.916664,0.494025,,,0
38527,11.083333,106.0,0.494025,,,0
38528,11.083333,106.083336,0.494025,,,0
38529,11.083333,106.166664,0.494025,,,0
38530,11.083333,106.25,0.494025,,,0
38531,11.083333,106.333336,0.494025,,,0
38532,11.083333,106.416664,0.494025,,,0
38533,11.083333,106.5,0.494025,,,0
38534,11.083333,106.583336,0.494025,,,0
38535,11.083333,106.666664,0.494025,,,0
38536,11.083333,106.75,0.494025,,,0
38537,11.083333,106.833336,0.494025,,,0
38538,11.083333,106.916664,0.494025,,,0
38539,11.083333,107.0,0.494025,,,0
38540,11.083333,107.083336,0.494025,,,0
38541,11.083333,107.166664,0.494025,,,0
38542,11.083333,107.25,0.494025,,,0
38543,11.083333,107.333336,0.494025,,,0
38544,11.083333,107.416664,0.494025,,,0
38545,11.083333,107.5,0.494025,,,0
38546,11.083333,107.583336,0.494025,,,0
38547,11.083333,107.666664,0.494025,,,0
38548,11.083333,107.75,0.494025,,,0
38549,11.083333,107.833336,0.494025,,,0
38550,11.083333,107.916664,0.494025,,,0
38551,11.083333,108.0,0.494025,,,0
38552,11.083333,108.083336,0.494025,,,0
38553,11.083333,108.166664,0.494025,,,0
38554,11.083333,108.25,0.494025,,,0
38555,11.083333,108.333336,0.494025,,,0
38556,11.083333,108.416664,0.494025,,,0
38557,11.083333,108.5,0.494025,11.0,8.0,1
38558,11.083333,108.583336,0.494025,14.13866,10.0,1
38559,11.083333,108.666664,0.494025,11.0,8.0,1
38560,11.083333,108.75,0.494025,11.0,8.0,1
38561,11.083333,108.833336,0.494025,19.62714,12.0,1
38562,11.083333,108.916664,0.494025,48.5,18.0,1
38563,11.083333,109.0,0.494025,63.5,19.0,1
38564,11.083333,109.083336,0.494025,83.79077,21.0,1
38565,11.083333,109.166664,0.494025,99.0,22.0,1
38566,11.083333,109.25,0.494025,112.0,23.0,1
38567,11.083333,109.333336,0.494025,112.2197,23.0,1
38568,11.083333,109.416664,0.494025,106.0,22.0,1
38569,11.083333,109.5,0.494025,125.0,23.0,1
38570,11.083333,109.583336,0.494025,179.4042,25.0,1
38571,11.083333,109.666664,0.494025,233.6,27.0,1
38572,11.083333,109.75,0.494025,241.1075,27.0,1
38573,11.083333,109.833336,0.494025,360.4984,29.0,1
38574,11.083333,109.916664,0.494025,430.0,30.0,1
38575,11.083333,110.0,0.494025,607.0,32.0,1
38576,11.083333,110.083336,0.494025,770.2817,34.0,1
38577,11.083333,110.166664,0.494025,998.0,35.0,1
38578,11.083333,110.25,0.494025,1216.0,36.0,1
38579,11.083333,110.333336,0.494025,1378.22,37.0,1
38580,11.083333,110.416664,0.494025,1582.0,38.0,1
38581,11.083333,110.5,0.494025,1816.0,39.0,1
38582,11.083333,110.583336,0.494025,1967.996,40.0,1
38583,11.083333,110.666664,0.494025,1959.0,40.0,1
38584,11.083333,110.75,0.494025,2115.0,40.0,1
38585,11.083333,110.833336,0.494025,2561.449,42.0,1
38586,11.083333,110.916664,0.494025,2727.0,42.0,1
38587,11.083333,111.0,0.494025,2594.0,42.0,1
38588,11.083333,111.083336,0.494025,3372.749,44.0,1
38589,11.083333,111.166664,0.494025,3525.0,44.0,1
38590,11.083333,111.25,0.494025,3777.0,45.0,1
38591,11.083333,111.333336,0.494025,3988.859,45.0,1
38592,11.083333,111.416664,0.494025,3984.0,45.0,1
38593,11.083333,111.5,0.494025,3964.0,45.0,1
38594,11.083333,111.583336,0.494025,3961.707,45.0,1
38595,11.083333,111.666664,0.494025,4005.0,46.0,1
38596,11.083333,111.75,0.494025,3944.0,45.0,1
38597,11.083333,111.833336,0.494025,3864.596,45.0,1
38598,11.083333,111.916664,0.494025,4079.0,46.0,1
38599,11.083333,112.0,0.494025,4051.0,46.0,1
38600,11.083333,112.083336,0.494025,4113.282,46.0,1
38601,11.083333,112.166664,0.494025,4120.0,46.0,1
38602,11.083333,112.25,0.494025,4106.0,46.0,1
38603,11.083333,112.333336,0.494025,3891.714,45.0,1
38604,11.083333,112.416664,0.494025,3957.0,45.0,1
38605,11.083333,112.5,0.494025,4197.0,46.0,1
38606,11.083333,112.583336,0.494025,4188.861,46.0,1
38607,11.083333,112.666664,0.494025,4203.0,46.0,1
38608,11.083333,112.75,0.494025,4199.0,46.0,1
38609,11.083333,112.833336,0.494025,4220.718,46.0,1
38610,11.083333,112.916664,0.494025,4193.0,46.0,1
38611,11.083333,113.0,0.494025,4329.0,46.0,1
38612,11.083333,113.083336,0.494025,4261.742,46.0,1
38613,11.083333,113.166664,0.494025,4273.0,46.0,1
38614,11.083333,113.25,0.494025,4437.0,47.0,1
38615,11.083333,113.333336,0.494025,4314.443,46.0,1
38616,11.083333,113.416664,0.494025,4269.0,46.0,1
38617,11.083333,113.5,0.494025,4253.0,46.0,1
38618,11.083333,113.583336,0.494025,4231.136,46.0,1
38619,11.083333,113.666664,0.494025,4295.0,46.0,1
38620,11.083333,113.75,0.494025,4625.0,47.0,1
38621,11.083333,113.833336,0.494025,4335.76,46.0,1
38622,11.083333,113.916664,0.494025,3727.0,45.0,1
38623,11.083333,114.0,0.494025,3920.0,45.0,1
38624,11.083333,114.083336,0.494025,2253.957,41.0,1
38625,11.083333,114.166664,0.494025,416.5,30.0,1
38626,11.083333,114.25,0.494025,35.0,16.0,1
38627,11.083333,114.333336,0.494025,162.6058,25.0,1
38628,11.083333,114.416664,0.494025,312.0,28.0,1
38629,11.083333,114.5,0.494025,975.0,35.0,1
38630,11.083333,114.583336,0.494025,1169.682,36.0,1
38631,11.083333,114.666664,0.494025,213.0,26.0,1
38632,11.083333,114.75,0.494025,72.0,20.0,1
38633,11.083333,114.833336,0.494025,1679.176,38.0,1
38634,11.083333,114.916664,0.494025,2470.0,41.0,1
38635,11.083333,115.0,0.494025,141.0,24.0,1
38636,11.083333,115.083336,0.494025,1076.96,36.0,1
38637,11.083333,115.166664,0.494025,2440.0,41.0,1
38638,11.083333,115.25,0.494025,2289.0,41.0,1
38639,11.083333,115.333336,0.494025,2371.836,41.0,1
38640,11.083333,115.416664,0.494025,3064.0,43.0,1
38641,11.083333,115.5,0.494025,3250.0,44.0,1
38642,11.083333,115.583336,0.494025,2931.017,43.0,1
38643,11.083333,115.666664,0.494025,2792.0,42.0,1
38644,11.083333,115.75,0.494025,2550.0,42.0,1
38645,11.083333,115.833336,0.494025,2317.024,41.0,1
38646,11.083333,115.916664,0.494025,2510.0,41.0,1
38647,11.083333,116.0,0.494025,2385.0,41.0,1
38648,11.083333,116.083336,0.494025,1024.905,35.0,1
38649,11.083333,116.166664,0.494025,1405.0,37.0,1
38650,11.083333,116.25,0.494025,1159.0,36.0,1
38651,11.083333,116.333336,0.494025,249.4893,27.0,1
38652,11.083333,116.416664,0.494025,97.5,22.0,1
38653,11.083333,116.5,0.494025,194.33,26.0,1
38654,11.083333,116.583336,0.494025,115.7406,23.0,1
38655,11.083333,116.666664,0.494025,37.0,16.0,1
38656,11.083333,116.75,0.494025,34.0,15.0,1
38657,11.083333,116.833336,0.494025,50.33136,18.0,1
38658,11.083333,116.916664,0.494025,7.0,6.0,1
38659,11.083333,117.0,0.494025,134.5,24.0,1
38660,11.083333,117.083336,0.494025,475.0111,31.0,1
38661,11.083333,117.166664,0.494025,487.0,31.0,1
38662,11.083333,117.25,0.494025,115.0,23.0,1
38663,11.083333,117.333336,0.494025,259.8528,27.0,1
38664,11.083333,117.416664,0.494025,235.8925,27.0,1
38665,11.083333,117.5,0.494025,528.0,31.0,1
38666,11.083333,117.583336,0.494025,1226.019,36.0,1
38667,11.083333,117.666664,0.494025,1270.0,37.0,1
38668,11.083333,117.75,0.494025,1453.0,38.0,1
38669,11.083333,117.833336,0.494025,1186.026,36.0,1
38670,11.083333,117.916664,0.494025,1697.0,39.0,1
38671,11.083333,118.0,0.494025,1653.0,38.0,1
38672,11.083333,118.083336,0.494025,1593.362,38.0,1
38673,11.083333,118.166664,0.494025,1572.0,38.0,1
38674,11.083333,118.25,0.494025,1617.0,38.0,1
38675,11.083333,118.333336,0.494025,1518.174,38.0,1
38676,11.083333,118.416664,0.494025,1164.0,36.0,1
38677,11.083333,118.5,0.494025,1015.0,35.0,1
38678,11.083333,118.583336,0.494025,857.9819,34.0,1
38679,11.083333,118.666664,0.494025,595.0,32.0,1
38680,11.083333,118.75,0.494025,199.21,26.0,1
38681,11.083333,118.833336,0.494025,115.7813,23.0,1
38682,11.083333,118.916664,0.494025,93.0,22.0,1
38683,11.083333,119.0,0.494025,84.0,21.0,1
38684,11.083333,119.083336,0.494025,75.44207,20.0,1
38685,11.083333,119.166664,0.494025,60.0,19.0,1
38686,11.083333,119.25,0.494025,51.0,18.0,1
38687,11.083333,119.333336,0.494025,34.0,15.0,1
38688,11.083333,119.416664,0.494025,,,0
38689,11.083333,119.5,0.494025,,,0
38690,11.083333,119.583336,0.494025,27.5,14.0,1
38691,11.083333,119.666664,0.494025,36.0,16.0,1
38692,11.083333,119.75,0.494025,48.0,18.0,1
38693,11.083333,119.833336,0.494025,56.62704,19.0,1
38694,11.083333,119.916664,0.494025,73.5,20.0,1
38695,11.083333,120.0,0.494025,71.0,20.0,1
38696,11.083333,120.083336,0.494025,77.46432,20.0,1
38697,11.083333,120.166664,0.494025,87.0,21.0,1
38698,11.083333,120.25,0.494025,158.5,25.0,1
38699,11.083333,120.333336,0.494025,81.71672,21.0,1
38700,11.083333,120.416664,0.494025,65.0,19.0,1
38701,11.083333,120.5,0.494025,90.0,21.0,1
38702,11.083333,120.583336,0.494025,91.09329,21.0,1
38703,11.083333,120.666664,0.494025,55.0,18.0,1
38704,11.083333,120.75,0.494025,78.0,21.0,1
38705,11.083333,120.833336,0.494025,61.58326,19.0,1
38706,11.083333,120.916664,0.494025,58.0,19.0,1
38707,11.083333,121.0,0.494025,61.0,19.0,1
38708,11.083333,121.083336,0.494025,50.0233,18.0,1
38709,11.083333,121.166664,0.494025,59.0,19.0,1
38710,11.083333,121.25,0.494025,73.0,20.0,1
38711,11.083333,121.333336,0.494025,91.88738,21.0,1
38712,11.083333,121.416664,0.494025,81.0,21.0,1
38713,11.083333,121.5,0.494025,119.0,23.0,1
38714,11.083333,121.583336,0.494025,129.0701,23.0,1
38715,11.083333,121.666664,0.494025,178.5,25.0,1
38716,11.083333,121.75,0.494025,427.0,30.0,1
38717,11.083333,121.833336,0.494025,865.0304,34.0,1
38718,11.083333,121.916664,0.494025,885.0,34.0,1
38719,11.083333,122.0,0.494025,885.0,34.0,1
38720,11.083333,122.083336,0.494025,,,0
38721,11.083333,122.166664,0.494025,,,0
38722,11.083333,122.25,0.494025,,,0
38723,11.083333,122.333336,0.494025,,,0
38724,11.083333,122.416664,0.494025,,,0
38725,11.083333,122.5,0.494025,,,0
38726,11.166667,98.5,0.494025,21.0,12.0,1
38727,11.166667,98.583336,0.494025,14.42571,10.0,1
38728,11.166667,98.666664,0.494025,14.0,10.0,1
38729,11.166667,98.75,0.494025,26.5,14.0,1
38730,11.166667,98.833336,0.494025,,,0
38731,11.166667,98.916664,0.494025,,,0
38732,11.166667,99.0,0.494025,,,0
38733,11.166667,99.083336,0.494025,,,0
38734,11.166667,99.166664,0.494025,,,0
38735,11.166667,99.25,0.494025,,,0
38736,11.166667,99.333336,0.494025,,,0
38737,11.166667,99.416664,0.494025,,,0
38738,11.166667,99.5,0.494025,7.0,6.0,1
38739,11.166667,99.583336,0.494025,18.43144,11.0,1
38740,11.166667,99.666664,0.494025,31.5,15.0,1
38741,11.166667,99.75,0.494025,41.0,17.0,1
38742,11.166667,99.833336,0.494025,40.28473,16.0,1
38743,11.166667,99.916664,0.494025,47.0,17.0,1
38744,11.166667,100.0,0.494025,46.0,17.0,1
38745,11.166667,100.083336,0.494025,37.42968,16.0,1
38746,11.166667,100.166664,0.494025,43.0,17.0,1
38747,11.166667,100.25,0.494025,47.0,17.0,1
38748,11.166667,100.333336,0.494025,43.70635,17.0,1
38749,11.166667,100.416664,0.494025,44.0,17.0,1
38750,11.166667,100.5,0.494025,51.0,18.0,1
38751,11.166667,100.583336,0.494025,53.85677,18.0,1
38752,11.166667,100.666664,0.494025,55.0,18.0,1
38753,11.166667,100.75,0.494025,53.0,18.0,1
38754,11.166667,100.833336,0.494025,48.86039,18.0,1
38755,11.166667,100.916664,0.494025,47.0,17.0,1
38756,11.166667,101.0,0.494025,54.0,18.0,1
38757,11.166667,101.083336,0.494025,55.71321,18.0,1
38758,11.166667,101.166664,0.494025,52.0,18.0,1
38759,11.166667,101.25,0.494025,43.0,17.0,1
38760,11.166667,101.333336,0.494025,48.85699,18.0,1
38761,11.166667,101.416664,0.494025,54.0,18.0,1
38762,11.166667,101.5,0.494025,63.0,19.0,1
38763,11.166667,101.583336,0.494025,67.07207,20.0,1
38764,11.166667,101.666664,0.494025,66.0,20.0,1
38765,11.166667,101.75,0.494025,59.0,19.0,1
38766,11.166667,101.833336,0.494025,57.14324,19.0,1
38767,11.166667,101.916664,0.494025,52.5,18.0,1
38768,11.166667,102.0,0.494025,57.0,19.0,1
38769,11.166667,102.083336,0.494025,61.14383,19.0,1
38770,11.166667,102.166664,0.494025,61.0,19.0,1
38771,11.166667,102.25,0.494025,61.0,19.0,1
38772,11.166667,102.333336,0.494025,58.85635,19.0,1
38773,11.166667,102.416664,0.494025,52.0,18.0,1
38774,11.166667,102.5,0.494025,48.0,18.0,1
38775,11.166667,102.583336,0.494025,44.28656,17.0,1
38776,11.166667,102.666664,0.494025,38.0,16.0,1
38777,11.166667,102.75,0.494025,32.0,15.0,1
38778,11.166667,102.833336,0.494025,27.14301,14.0,1
38779,11.166667,102.916664,0.494025,24.0,13.0,1
38780,11.166667,103.0,0.494025,17.0,11.0,1
38781,11.166667,103.083336,0.494025,7.142509,6.0,1
38782,11.166667,103.166664,0.494025,,,0
38783,11.166667,103.25,0.494025,,,0
38784,11.166667,103.333336,0.494025,,,0
38785,11.166667,103.416664,0.494025,,,0
38786,11.166667,103.5,0.494025,,,0
38787,11.166667,103.583336,0.494025,,,0
38788,11.166667,103.666664,0.494025,,,0
38789,11.166667,103.75,0.494025,,,0
38790,11.166667,103.833336,0.494025,,,0
38791,11.166667,103.916664,0.494025,,,0
38792,11.166667,104.0,0.494025,,,0
38793,11.166667,104.083336,0.494025,,,0
38794,11.166667,104.166664,0.494025,,,0
38795,11.166667,104.25,0.494025,,,0
38796,11.166667,104.333336,0.494025,,,0
38797,11.166667,104.416664,0.494025,,,0
38798,11.166667,104.5,0.494025,,,0
38799,11.166667,104.583336,0.494025,,,0
38800,11.166667,104.666664,0.494025,,,0
38801,11.166667,104.75,0.494025,,,0
38802,11.166667,104.833336,0.494025,,,0
38803,11.166667,104.916664,0.494025,,,0
38804,11.166667,105.0,0.494025,,,0
38805,11.166667,105.083336,0.494025,,,0
38806,11.166667,105.166664,0.494025,,,0
38807,11.166667,105.25,0.494025,,,0
38808,11.166667,105.333336,0.494025,,,0
38809,11.166667,105.416664,0.494025,,,0
38810,11.166667,105.5,0.494025,,,0
38811,11.166667,105.583336,0.494025,,,0
38812,11.166667,105.666664,0.494025,,,0
38813,11.166667,105.75,0.494025,,,0
38814,11.166667,105.833336,0.494025,,,0
38815,11.166667,105.916664,0.494025,,,0
38816,11.166667,106.0,0.494025,,,0
38817,11.166667,106.083336,0.494025,,,0
38818,11.166667,106.166664,0.494025,,,0
38819,11.166667,106.25,0.494025,,,0
38820,11.166667,106.333336,0.494025,,,0
38821,11.166667,106.416664,0.494025,,,0
38822,11.166667,106.5,0.494025,,,0
38823,11.166667,106.583336,0.494025,,,0
38824,11.166667,106.666664,0.494025,,,0
38825,11.166667,106.75,0.494025,,,0
38826,11.166667,106.833336,0.494025,,,0
38827,11.166667,106.916664,0.494025,,,0
38828,11.166667,107.0,0.494025,,,0
38829,11.166667,107.083336,0.494025,,,0
38830,11.166667,107.166664,0.494025,,,0
38831,11.166667,107.25,0.494025,,,0
38832,11.166667,107.333336,0.494025,,,0
38833,11.166667,107.416664,0.494025,,,0
38834,11.166667,107.5,0.494025,,,0
38835,11.166667,107.583336,0.494025,,,0
38836,11.166667,107.666664,0.494025,,,0
38837,11.166667,107.75,0.494025,,,0
38838,11.166667,107.833336,0.494025,,,0
38839,11.166667,107.916664,0.494025,,,0
38840,11.166667,108.0,0.494025,,,0
38841,11.166667,108.083336,0.494025,,,0
38842,11.166667,108.166664,0.494025,,,0
38843,11.166667,108.25,0.494025,,,0
38844,11.166667,108.333336,0.494025,,,0
38845,11.166667,108.416664,0.494025,,,0
38846,11.166667,108.5,0.494025,,,0
38847,11.166667,108.583336,0.494025,7.0,6.0,1
38848,11.166667,108.666664,0.494025,7.0,6.0,1
38849,11.166667,108.75,0.494025,10.0,8.0,1
38850,11.166667,108.833336,0.494025,14.57426,10.0,1
38851,11.166667,108.916664,0.494025,47.0,17.0,1
38852,11.166667,109.0,0.494025,67.0,20.0,1
38853,11.166667,109.083336,0.494025,78.14665,21.0,1
38854,11.166667,109.166664,0.494025,90.0,21.0,1
38855,11.166667,109.25,0.494025,97.0,22.0,1
38856,11.166667,109.333336,0.494025,113.9992,23.0,1
38857,11.166667,109.416664,0.494025,91.0,21.0,1
38858,11.166667,109.5,0.494025,123.5,23.0,1
38859,11.166667,109.583336,0.494025,189.2759,26.0,1
38860,11.166667,109.666664,0.494025,245.8025,27.0,1
38861,11.166667,109.75,0.494025,244.3625,27.0,1
38862,11.166667,109.833336,0.494025,377.9995,29.0,1
38863,11.166667,109.916664,0.494025,459.0,31.0,1
38864,11.166667,110.0,0.494025,617.0,32.0,1
38865,11.166667,110.083336,0.494025,808.4268,34.0,1
38866,11.166667,110.166664,0.494025,949.0,35.0,1
38867,11.166667,110.25,0.494025,1216.0,36.0,1
38868,11.166667,110.333336,0.494025,1415.398,37.0,1
38869,11.166667,110.416664,0.494025,1627.0,38.0,1
38870,11.166667,110.5,0.494025,1881.0,39.0,1
38871,11.166667,110.583336,0.494025,2116.207,40.0,1
38872,11.166667,110.666664,0.494025,2090.0,40.0,1
38873,11.166667,110.75,0.494025,1930.0,39.0,1
38874,11.166667,110.833336,0.494025,2379.731,41.0,1
38875,11.166667,110.916664,0.494025,2796.0,42.0,1
38876,11.166667,111.0,0.494025,2689.0,42.0,1
38877,11.166667,111.083336,0.494025,2943.3,43.0,1
38878,11.166667,111.166664,0.494025,3024.0,43.0,1
38879,11.166667,111.25,0.494025,3535.0,44.0,1
38880,11.166667,111.333336,0.494025,3936.676,45.0,1
38881,11.166667,111.416664,0.494025,3954.0,45.0,1
38882,11.166667,111.5,0.494025,3877.0,45.0,1
38883,11.166667,111.583336,0.494025,3950.305,45.0,1
38884,11.166667,111.666664,0.494025,4175.0,46.0,1
38885,11.166667,111.75,0.494025,4048.0,46.0,1
38886,11.166667,111.833336,0.494025,3637.551,45.0,1
38887,11.166667,111.916664,0.494025,3875.0,45.0,1
38888,11.166667,112.0,0.494025,4081.0,46.0,1
38889,11.166667,112.083336,0.494025,4096.441,46.0,1
38890,11.166667,112.166664,0.494025,4133.0,46.0,1
38891,11.166667,112.25,0.494025,4152.0,46.0,1
38892,11.166667,112.333336,0.494025,4094.273,46.0,1
38893,11.166667,112.416664,0.494025,4029.0,46.0,1
38894,11.166667,112.5,0.494025,4173.0,46.0,1
38895,11.166667,112.583336,0.494025,4260.244,46.0,1
38896,11.166667,112.666664,0.494025,4235.0,46.0,1
38897,11.166667,112.75,0.494025,4235.0,46.0,1
38898,11.166667,112.833336,0.494025,4249.407,46.0,1
38899,11.166667,112.916664,0.494025,4199.0,46.0,1
38900,11.166667,113.0,0.494025,4247.0,46.0,1
38901,11.166667,113.083336,0.494025,4282.99,46.0,1
38902,11.166667,113.166664,0.494025,4274.0,46.0,1
38903,11.166667,113.25,0.494025,4298.0,46.0,1
38904,11.166667,113.333336,0.494025,4293.449,46.0,1
38905,11.166667,113.416664,0.494025,4275.0,46.0,1
38906,11.166667,113.5,0.494025,4280.0,46.0,1
38907,11.166667,113.583336,0.494025,4282.249,46.0,1
38908,11.166667,113.666664,0.494025,4355.0,46.0,1
38909,11.166667,113.75,0.494025,4431.0,47.0,1
38910,11.166667,113.833336,0.494025,4108.032,46.0,1
38911,11.166667,113.916664,0.494025,3586.0,44.0,1
38912,11.166667,114.0,0.494025,3651.0,45.0,1
38913,11.166667,114.083336,0.494025,3763.217,45.0,1
38914,11.166667,114.166664,0.494025,3540.0,44.0,1
38915,11.166667,114.25,0.494025,2779.0,42.0,1
38916,11.166667,114.333336,0.494025,1426.578,37.0,1
38917,11.166667,114.416664,0.494025,918.0,35.0,1
38918,11.166667,114.5,0.494025,1074.0,36.0,1
38919,11.166667,114.583336,0.494025,1422.083,37.0,1
38920,11.166667,114.666664,0.494025,1273.0,37.0,1
38921,11.166667,114.75,0.494025,619.0,32.0,1
38922,11.166667,114.833336,0.494025,1073.945,36.0,1
38923,11.166667,114.916664,0.494025,2526.0,41.0,1
38924,11.166667,115.0,0.494025,2356.0,41.0,1
38925,11.166667,115.083336,0.494025,1788.56,39.0,1
38926,11.166667,115.166664,0.494025,2463.0,41.0,1
38927,11.166667,115.25,0.494025,2107.0,40.0,1
38928,11.166667,115.333336,0.494025,2288.782,41.0,1
38929,11.166667,115.416664,0.494025,2951.0,43.0,1
38930,11.166667,115.5,0.494025,3164.0,43.0,1
38931,11.166667,115.583336,0.494025,3042.924,43.0,1
38932,11.166667,115.666664,0.494025,2916.0,43.0,1
38933,11.166667,115.75,0.494025,2593.0,42.0,1
38934,11.166667,115.833336,0.494025,2412.865,41.0,1
38935,11.166667,115.916664,0.494025,1971.0,40.0,1
38936,11.166667,116.0,0.494025,1399.0,37.0,1
38937,11.166667,116.083336,0.494025,209.9467,26.0,1
38938,11.166667,116.166664,0.494025,1279.0,37.0,1
38939,11.166667,116.25,0.494025,1511.0,38.0,1
38940,11.166667,116.333336,0.494025,471.5111,31.0,1
38941,11.166667,116.416664,0.494025,90.5,21.0,1
38942,11.166667,116.5,0.494025,99.0,22.0,1
38943,11.166667,116.583336,0.494025,63.83934,19.0,1
38944,11.166667,116.666664,0.494025,7.0,6.0,1
38945,11.166667,116.75,0.494025,24.0,13.0,1
38946,11.166667,116.833336,0.494025,141.3794,24.0,1
38947,11.166667,116.916664,0.494025,30.5,15.0,1
38948,11.166667,117.0,0.494025,242.21,27.0,1
38949,11.166667,117.083336,0.494025,439.4583,30.0,1
38950,11.166667,117.166664,0.494025,504.0,31.0,1
38951,11.166667,117.25,0.494025,493.0,31.0,1
38952,11.166667,117.333336,0.494025,393.9309,30.0,1
38953,11.166667,117.416664,0.494025,329.0,29.0,1
38954,11.166667,117.5,0.494025,204.6575,26.0,1
38955,11.166667,117.583336,0.494025,744.2328,33.0,1
38956,11.166667,117.666664,0.494025,1216.0,36.0,1
38957,11.166667,117.75,0.494025,1496.0,38.0,1
38958,11.166667,117.833336,0.494025,1578.627,38.0,1
38959,11.166667,117.916664,0.494025,1713.0,39.0,1
38960,11.166667,118.0,0.494025,1655.0,38.0,1
38961,11.166667,118.083336,0.494025,1784.159,39.0,1
38962,11.166667,118.166664,0.494025,1642.0,38.0,1
38963,11.166667,118.25,0.494025,1718.0,39.0,1
38964,11.166667,118.333336,0.494025,1526.992,38.0,1
38965,11.166667,118.416664,0.494025,1320.0,37.0,1
38966,11.166667,118.5,0.494025,1232.0,36.0,1
38967,11.166667,118.583336,0.494025,912.235,35.0,1
38968,11.166667,118.666664,0.494025,631.0,32.0,1
38969,11.166667,118.75,0.494025,417.0,30.0,1
38970,11.166667,118.833336,0.494025,86.28498,21.0,1
38971,11.166667,118.916664,0.494025,77.0,20.0,1
38972,11.166667,119.0,0.494025,74.0,20.0,1
38973,11.166667,119.083336,0.494025,70.9321,20.0,1
38974,11.166667,119.166664,0.494025,60.5,19.0,1
38975,11.166667,119.25,0.494025,47.0,17.0,1
