,time,latitude,longitude,dos,dos_error,depth,sea_ice_fraction,sos,sos_error
0,2018-02-01,0.0625,98.5625,,,0.0,0.0,33.33578,0.51833856
1,2018-02-01,0.0625,98.6875,1020.5509,0.56051856,0.0,0.0,33.286232,0.5675646
2,2018-02-01,0.0625,98.8125,1020.5178,0.584428,0.0,0.0,33.23507,0.59178305
3,2018-02-01,0.0625,98.9375,1020.4876,0.60378504,0.0,0.0,33.177433,0.62709004
4,2018-02-01,0.0625,99.0625,1020.43976,0.64732677,0.0,0.0,33.12452,0.6696966
5,2018-02-01,0.0625,99.1875,1020.4084,0.68543077,0.0,0.0,33.082634,0.70663595
6,2018-02-01,0.0625,99.3125,1020.36786,0.7309556,0.0,0.0,33.03073,0.75125456
7,2018-02-01,0.0625,99.4375,1020.3647,0.74169433,0.0,0.0,32.95369,0.7889092
8,2018-02-01,0.0625,99.5625,,,0.0,0.0,32.89691,0.8349967
9,2018-02-01,0.0625,99.6875,,,0.0,,,
10,2018-02-01,0.0625,99.8125,,,0.0,,,
11,2018-02-01,0.0625,99.9375,,,0.0,,,
12,2018-02-01,0.0625,100.0625,,,0.0,,,
13,2018-02-01,0.0625,100.1875,,,0.0,,,
14,2018-02-01,0.0625,100.3125,,,0.0,,,
15,2018-02-01,0.0625,100.4375,,,0.0,,,
16,2018-02-01,0.0625,100.5625,,,0.0,,,
17,2018-02-01,0.0625,100.6875,,,0.0,,,
18,2018-02-01,0.0625,100.8125,,,0.0,,,
19,2018-02-01,0.0625,100.9375,,,0.0,,,
20,2018-02-01,0.0625,101.0625,,,0.0,,,
21,2018-02-01,0.0625,101.1875,,,0.0,,,
22,2018-02-01,0.0625,101.3125,,,0.0,,,
23,2018-02-01,0.0625,101.4375,,,0.0,,,
24,2018-02-01,0.0625,101.5625,,,0.0,,,
25,2018-02-01,0.0625,101.6875,,,0.0,,,
26,2018-02-01,0.0625,101.8125,,,0.0,,,
27,2018-02-01,0.0625,101.9375,,,0.0,,,
28,2018-02-01,0.0625,102.0625,,,0.0,,,
29,2018-02-01,0.0625,102.1875,,,0.0,,,
30,2018-02-01,0.0625,102.3125,,,0.0,,,
31,2018-02-01,0.0625,102.4375,,,0.0,,,
32,2018-02-01,0.0625,102.5625,,,0.0,,,
33,2018-02-01,0.0625,102.6875,,,0.0,,,
34,2018-02-01,0.0625,102.8125,,,0.0,,,
35,2018-02-01,0.0625,102.9375,,,0.0,,,
36,2018-02-01,0.0625,103.0625,,,0.0,,,
37,2018-02-01,0.0625,103.1875,,,0.0,,,
38,2018-02-01,0.0625,103.3125,,,0.0,,,
39,2018-02-01,0.0625,103.4375,,,0.0,,,
40,2018-02-01,0.0625,103.5625,,,0.0,,,
41,2018-02-01,0.0625,103.6875,,,0.0,,,
42,2018-02-01,0.0625,103.8125,1020.15063,1.0381331,0.0,0.0,32.04709,1.0444636
43,2018-02-01,0.0625,103.9375,1020.15173,0.9812382,0.0,0.0,32.037346,0.9881138
44,2018-02-01,0.0625,104.0625,1020.1448,0.9302558,0.0,0.0,32.02345,0.93765527
45,2018-02-01,0.0625,104.1875,1020.14484,0.893327,0.0,0.0,32.017677,0.9012905
46,2018-02-01,0.0625,104.3125,1020.1519,0.86768115,0.0,0.0,32.020702,0.876323
47,2018-02-01,0.0625,104.4375,1020.1528,0.88813627,0.0,0.0,32.020935,0.8978713
48,2018-02-01,0.0625,104.5625,1020.2051,0.79698056,0.0,0.0,32.027363,0.80688584
49,2018-02-01,0.0625,104.6875,1020.20667,0.76732874,0.0,0.0,32.029453,0.77722806
50,2018-02-01,0.0625,104.8125,1020.2187,0.74205816,0.0,0.0,32.032413,0.75330096
51,2018-02-01,0.0625,104.9375,1020.22327,0.7107464,0.0,0.0,32.03724,0.7226643
52,2018-02-01,0.0625,105.0625,1020.2329,0.70765036,0.0,0.0,32.04039,0.72056633
53,2018-02-01,0.0625,105.1875,1020.2371,0.69076407,0.0,0.0,32.043064,0.70451
54,2018-02-01,0.0625,105.3125,1020.2379,0.67330945,0.0,0.0,32.04614,0.68788576
55,2018-02-01,0.0625,105.4375,1020.2426,0.66764313,0.0,0.0,32.050476,0.6832525
56,2018-02-01,0.0625,105.5625,1020.25073,0.66786766,0.0,0.0,32.05491,0.68463933
57,2018-02-01,0.0625,105.6875,1020.26373,0.6671586,0.0,0.0,32.064613,0.68511695
58,2018-02-01,0.0625,105.8125,1020.28064,0.65431666,0.0,0.0,32.08425,0.6731978
59,2018-02-01,0.0625,105.9375,1020.3055,0.647877,0.0,0.0,32.118404,0.6677747
60,2018-02-01,0.0625,106.0625,1020.3351,0.6383457,0.0,0.0,32.16178,0.6592091
61,2018-02-01,0.0625,106.1875,1020.3512,0.62783223,0.0,0.0,32.183113,0.64965075
62,2018-02-01,0.0625,106.3125,1020.35834,0.612511,0.0,0.0,32.200996,0.63506806
63,2018-02-01,0.0625,106.4375,1020.3601,0.6005183,0.0,0.0,32.211155,0.62380207
64,2018-02-01,0.0625,106.5625,1020.36774,0.5925865,0.0,0.0,32.228676,0.61671895
65,2018-02-01,0.0625,106.6875,1020.37756,0.5857175,0.0,0.0,32.252876,0.6107455
66,2018-02-01,0.0625,106.8125,1020.38605,0.579826,0.0,0.0,32.267902,0.60553956
67,2018-02-01,0.0625,106.9375,1020.404,0.5831084,0.0,0.0,32.286255,0.6095657
68,2018-02-01,0.0625,107.0625,1020.4244,0.5848766,0.0,0.0,32.31603,0.6120442
69,2018-02-01,0.0625,107.1875,1020.4292,0.57973707,0.0,0.0,32.329346,0.60738385
70,2018-02-01,0.0625,107.3125,1020.4271,0.579285,0.0,0.0,32.336063,0.6071682
71,2018-02-01,0.0625,107.4375,1020.42053,0.5775624,0.0,0.0,32.34018,0.6052202
72,2018-02-01,0.0625,107.5625,1020.39996,0.5639982,0.0,0.0,32.33694,0.59100723
73,2018-02-01,0.0625,107.6875,1020.3727,0.5609158,0.0,0.0,32.336197,0.58765733
74,2018-02-01,0.0625,107.8125,1020.353,0.56729937,0.0,0.0,32.333244,0.5937216
75,2018-02-01,0.0625,107.9375,1020.33606,0.57089657,0.0,0.0,32.320892,0.5965241
76,2018-02-01,0.0625,108.0625,1020.32153,0.5780106,0.0,0.0,32.311718,0.60297287
77,2018-02-01,0.0625,108.1875,1020.3113,0.58864146,0.0,0.0,32.313522,0.61305296
78,2018-02-01,0.0625,108.3125,1020.309,0.6034956,0.0,0.0,32.321693,0.6272727
79,2018-02-01,0.0625,108.4375,1020.3113,0.6205921,0.0,0.0,32.328846,0.6435859
80,2018-02-01,0.0625,108.5625,1020.30927,0.6333997,0.0,0.0,32.335606,0.6554905
81,2018-02-01,0.0625,108.6875,1020.31024,0.6494991,0.0,0.0,32.348236,0.6707709
82,2018-02-01,0.0625,108.8125,1020.31555,0.6774877,0.0,0.0,32.356735,0.6980768
83,2018-02-01,0.0625,108.9375,1020.3234,0.716492,0.0,0.0,32.36836,0.7364622
84,2018-02-01,0.0625,109.0625,1020.30817,0.73440325,0.0,0.0,32.36794,0.7532843
85,2018-02-01,0.0625,109.1875,1020.31915,0.80163425,0.0,0.0,32.373604,0.8202847
86,2018-02-01,0.0625,109.3125,,,0.0,,,
87,2018-02-01,0.0625,109.4375,,,0.0,,,
88,2018-02-01,0.0625,109.5625,,,0.0,,,
89,2018-02-01,0.0625,109.6875,,,0.0,,,
90,2018-02-01,0.0625,109.8125,,,0.0,,,
91,2018-02-01,0.0625,109.9375,,,0.0,,,
92,2018-02-01,0.0625,110.0625,,,0.0,,,
93,2018-02-01,0.0625,110.1875,,,0.0,,,
94,2018-02-01,0.0625,110.3125,,,0.0,,,
95,2018-02-01,0.0625,110.4375,,,0.0,,,
96,2018-02-01,0.0625,110.5625,,,0.0,,,
97,2018-02-01,0.0625,110.6875,,,0.0,,,
98,2018-02-01,0.0625,110.8125,,,0.0,,,
99,2018-02-01,0.0625,110.9375,,,0.0,,,
100,2018-02-01,0.0625,111.0625,,,0.0,,,
101,2018-02-01,0.0625,111.1875,,,0.0,,,
102,2018-02-01,0.0625,111.3125,,,0.0,,,
103,2018-02-01,0.0625,111.4375,,,0.0,,,
104,2018-02-01,0.0625,111.5625,,,0.0,,,
105,2018-02-01,0.0625,111.6875,,,0.0,,,
106,2018-02-01,0.0625,111.8125,,,0.0,,,
107,2018-02-01,0.0625,111.9375,,,0.0,,,
108,2018-02-01,0.0625,112.0625,,,0.0,,,
109,2018-02-01,0.0625,112.1875,,,0.0,,,
110,2018-02-01,0.0625,112.3125,,,0.0,,,
111,2018-02-01,0.0625,112.4375,,,0.0,,,
112,2018-02-01,0.0625,112.5625,,,0.0,,,
113,2018-02-01,0.0625,112.6875,,,0.0,,,
114,2018-02-01,0.0625,112.8125,,,0.0,,,
115,2018-02-01,0.0625,112.9375,,,0.0,,,
116,2018-02-01,0.0625,113.0625,,,0.0,,,
117,2018-02-01,0.0625,113.1875,,,0.0,,,
118,2018-02-01,0.0625,113.3125,,,0.0,,,
119,2018-02-01,0.0625,113.4375,,,0.0,,,
120,2018-02-01,0.0625,113.5625,,,0.0,,,
121,2018-02-01,0.0625,113.6875,,,0.0,,,
122,2018-02-01,0.0625,113.8125,,,0.0,,,
123,2018-02-01,0.0625,113.9375,,,0.0,,,
124,2018-02-01,0.0625,114.0625,,,0.0,,,
125,2018-02-01,0.0625,114.1875,,,0.0,,,
126,2018-02-01,0.0625,114.3125,,,0.0,,,
127,2018-02-01,0.0625,114.4375,,,0.0,,,
128,2018-02-01,0.0625,114.5625,,,0.0,,,
129,2018-02-01,0.0625,114.6875,,,0.0,,,
130,2018-02-01,0.0625,114.8125,,,0.0,,,
131,2018-02-01,0.0625,114.9375,,,0.0,,,
132,2018-02-01,0.0625,115.0625,,,0.0,,,
133,2018-02-01,0.0625,115.1875,,,0.0,,,
134,2018-02-01,0.0625,115.3125,,,0.0,,,
135,2018-02-01,0.0625,115.4375,,,0.0,,,
136,2018-02-01,0.0625,115.5625,,,0.0,,,
137,2018-02-01,0.0625,115.6875,,,0.0,,,
138,2018-02-01,0.0625,115.8125,,,0.0,,,
139,2018-02-01,0.0625,115.9375,,,0.0,,,
140,2018-02-01,0.0625,116.0625,,,0.0,,,
141,2018-02-01,0.0625,116.1875,,,0.0,,,
142,2018-02-01,0.0625,116.3125,,,0.0,,,
143,2018-02-01,0.0625,116.4375,,,0.0,,,
144,2018-02-01,0.0625,116.5625,,,0.0,,,
145,2018-02-01,0.0625,116.6875,,,0.0,,,
146,2018-02-01,0.0625,116.8125,,,0.0,,,
147,2018-02-01,0.0625,116.9375,,,0.0,,,
148,2018-02-01,0.0625,117.0625,,,0.0,,,
149,2018-02-01,0.0625,117.1875,,,0.0,,,
150,2018-02-01,0.0625,117.3125,,,0.0,,,
151,2018-02-01,0.0625,117.4375,,,0.0,,,
152,2018-02-01,0.0625,117.5625,1019.97235,1.2782527,0.0,0.0,32.218235,1.3049743
153,2018-02-01,0.0625,117.6875,1020.00934,1.3334571,0.0,0.0,32.244534,1.3408225
154,2018-02-01,0.0625,117.8125,1019.923,1.1371176,0.0,0.0,32.183624,1.1441003
155,2018-02-01,0.0625,117.9375,1019.8512,1.0790666,0.0,0.0,32.144962,1.0861592
156,2018-02-01,0.0625,118.0625,1019.783,1.0688452,0.0,0.0,32.098305,1.0762676
157,2018-02-01,0.0625,118.1875,1019.7573,1.0567911,0.0,0.0,32.08424,1.0645311
158,2018-02-01,0.0625,118.3125,1019.7663,1.0243667,0.0,0.0,32.09019,1.0321966
159,2018-02-01,0.0625,118.4375,1019.7805,0.9727659,0.0,0.0,32.099815,0.9804585
160,2018-02-01,0.0625,118.5625,1019.8051,0.9423422,0.0,0.0,32.121876,0.95001054
161,2018-02-01,0.0625,118.6875,1019.844,0.9124994,0.0,0.0,32.168385,0.9201402
162,2018-02-01,0.0625,118.8125,1019.85077,0.8930879,0.0,0.0,32.187656,0.9008065
163,2018-02-01,0.0625,118.9375,1019.80505,0.8936879,0.0,0.0,32.173622,0.9016543
164,2018-02-01,0.0625,119.0625,1019.76404,0.9080235,0.0,0.0,32.150738,0.9163303
165,2018-02-01,0.0625,119.1875,1019.7933,0.8514381,0.0,0.0,32.17263,0.8596095
166,2018-02-01,0.0625,119.3125,1019.8268,0.7872883,0.0,0.0,32.191628,0.7951421
167,2018-02-01,0.0625,119.4375,1019.8594,0.74555516,0.0,0.0,32.214497,0.75313276
168,2018-02-01,0.0625,119.5625,1019.86536,0.736262,0.0,0.0,32.23377,0.74378794
169,2018-02-01,0.0625,119.6875,1019.89465,0.73985726,0.0,0.0,32.273884,0.7277163
170,2018-02-01,0.0625,119.8125,,,0.0,0.0,32.382374,0.72573805
171,2018-02-01,0.0625,119.9375,,,0.0,,,
172,2018-02-01,0.0625,120.0625,,,0.0,,,
173,2018-02-01,0.0625,120.1875,1020.3312,0.75062466,0.0,0.0,32.921146,0.7581906
174,2018-02-01,0.0625,120.3125,1020.38525,0.7351108,0.0,0.0,32.990143,0.7425792
175,2018-02-01,0.0625,120.4375,1020.43756,0.71571624,0.0,0.0,33.052574,0.72309107
176,2018-02-01,0.0625,120.5625,1020.4821,0.7373329,0.0,0.0,33.122936,0.7448991
177,2018-02-01,0.0625,120.6875,1020.5199,0.7413757,0.0,0.0,33.17914,0.74901164
178,2018-02-01,0.0625,120.8125,1020.5413,0.7346125,0.0,0.0,33.205727,0.7422348
179,2018-02-01,0.0625,120.9375,1020.5519,0.7185285,0.0,0.0,33.2018,0.72606343
180,2018-02-01,0.0625,121.0625,1020.5699,0.7013292,0.0,0.0,33.2035,0.7087679
181,2018-02-01,0.0625,121.1875,1020.58923,0.6971522,0.0,0.0,33.216644,0.7045868
182,2018-02-01,0.0625,121.3125,1020.6138,0.6972993,0.0,0.0,33.248146,0.7048906
183,2018-02-01,0.0625,121.4375,1020.6371,0.693551,0.0,0.0,33.285126,0.70140135
184,2018-02-01,0.0625,121.5625,1020.6603,0.6982849,0.0,0.0,33.32967,0.70646125
185,2018-02-01,0.0625,121.6875,1020.68176,0.71367556,0.0,0.0,33.375423,0.7222704
186,2018-02-01,0.0625,121.8125,1020.7086,0.74221325,0.0,0.0,33.42834,0.75146186
187,2018-02-01,0.0625,121.9375,1020.7331,0.76827186,0.0,0.0,33.47302,0.7782972
188,2018-02-01,0.0625,122.0625,1020.74457,0.7893664,0.0,0.0,33.50244,0.8001572
189,2018-02-01,0.0625,122.1875,1020.7299,0.8129508,0.0,0.0,33.497032,0.824565
190,2018-02-01,0.0625,122.3125,1020.7138,0.8226803,0.0,0.0,33.48732,0.83500445
191,2018-02-01,0.0625,122.4375,1020.68945,0.80342364,0.0,0.0,33.46015,0.8161481
192,2018-02-01,0.1875,98.5625,,,0.0,0.0,33.32013,0.55124605
193,2018-02-01,0.1875,98.6875,1020.52576,0.6044283,0.0,0.0,33.268238,0.5898701
194,2018-02-01,0.1875,98.8125,1020.503,0.61721736,0.0,0.0,33.208897,0.6199022
195,2018-02-01,0.1875,98.9375,1020.4684,0.6349647,0.0,0.0,33.15552,0.65786994
196,2018-02-01,0.1875,99.0625,1020.4261,0.67692405,0.0,0.0,33.10244,0.6987616
197,2018-02-01,0.1875,99.1875,1020.3933,0.7254623,0.0,0.0,33.063744,0.7462844
198,2018-02-01,0.1875,99.3125,1020.3522,0.7697397,0.0,0.0,33.0109,0.78955334
199,2018-02-01,0.1875,99.4375,,,0.0,,,
200,2018-02-01,0.1875,99.5625,,,0.0,,,
201,2018-02-01,0.1875,99.6875,,,0.0,,,
202,2018-02-01,0.1875,99.8125,,,0.0,,,
203,2018-02-01,0.1875,99.9375,,,0.0,,,
204,2018-02-01,0.1875,100.0625,,,0.0,,,
205,2018-02-01,0.1875,100.1875,,,0.0,,,
206,2018-02-01,0.1875,100.3125,,,0.0,,,
207,2018-02-01,0.1875,100.4375,,,0.0,,,
208,2018-02-01,0.1875,100.5625,,,0.0,,,
209,2018-02-01,0.1875,100.6875,,,0.0,,,
210,2018-02-01,0.1875,100.8125,,,0.0,,,
211,2018-02-01,0.1875,100.9375,,,0.0,,,
212,2018-02-01,0.1875,101.0625,,,0.0,,,
213,2018-02-01,0.1875,101.1875,,,0.0,,,
214,2018-02-01,0.1875,101.3125,,,0.0,,,
215,2018-02-01,0.1875,101.4375,,,0.0,,,
216,2018-02-01,0.1875,101.5625,,,0.0,,,
217,2018-02-01,0.1875,101.6875,,,0.0,,,
218,2018-02-01,0.1875,101.8125,,,0.0,,,
219,2018-02-01,0.1875,101.9375,,,0.0,,,
220,2018-02-01,0.1875,102.0625,,,0.0,,,
221,2018-02-01,0.1875,102.1875,,,0.0,,,
222,2018-02-01,0.1875,102.3125,,,0.0,,,
223,2018-02-01,0.1875,102.4375,,,0.0,,,
224,2018-02-01,0.1875,102.5625,,,0.0,,,
225,2018-02-01,0.1875,102.6875,,,0.0,,,
226,2018-02-01,0.1875,102.8125,,,0.0,,,
227,2018-02-01,0.1875,102.9375,,,0.0,,,
228,2018-02-01,0.1875,103.0625,,,0.0,,,
229,2018-02-01,0.1875,103.1875,,,0.0,,,
230,2018-02-01,0.1875,103.3125,,,0.0,,,
231,2018-02-01,0.1875,103.4375,,,0.0,,,
232,2018-02-01,0.1875,103.5625,,,0.0,,,
233,2018-02-01,0.1875,103.6875,,,0.0,,,
234,2018-02-01,0.1875,103.8125,1020.1513,1.014628,0.0,0.0,32.03934,1.0211228
235,2018-02-01,0.1875,103.9375,1020.151,0.96470016,0.0,0.0,32.031723,0.9717938
236,2018-02-01,0.1875,104.0625,1020.1437,0.91573846,0.0,0.0,32.017284,0.923388
237,2018-02-01,0.1875,104.1875,1020.1454,0.87229365,0.0,0.0,32.009274,0.88048667
238,2018-02-01,0.1875,104.3125,1020.14954,0.84379786,0.0,0.0,32.00779,0.85267085
239,2018-02-01,0.1875,104.4375,1020.18915,0.7957971,0.0,0.0,32.020126,0.8052319
240,2018-02-01,0.1875,104.5625,1020.2025,0.7745699,0.0,0.0,32.022438,0.784753
241,2018-02-01,0.1875,104.6875,1020.2128,0.7515262,0.0,0.0,32.026375,0.76242435
242,2018-02-01,0.1875,104.8125,1020.21313,0.7156022,0.0,0.0,32.02689,0.72710145
243,2018-02-01,0.1875,104.9375,1020.2246,0.70866245,0.0,0.0,32.03154,0.7211202
244,2018-02-01,0.1875,105.0625,1020.2366,0.70770353,0.0,0.0,32.03801,0.7212164
245,2018-02-01,0.1875,105.1875,1020.23865,0.6852874,0.0,0.0,32.039707,0.699572
246,2018-02-01,0.1875,105.3125,1020.2349,0.6635188,0.0,0.0,32.0418,0.6785836
247,2018-02-01,0.1875,105.4375,1020.23145,0.6586354,0.0,0.0,32.0374,0.6747724
248,2018-02-01,0.1875,105.5625,1020.2541,0.6593606,0.0,0.0,32.057102,0.6767029
249,2018-02-01,0.1875,105.6875,1020.276,0.6590374,0.0,0.0,32.0768,0.6776106
250,2018-02-01,0.1875,105.8125,1020.29626,0.64829946,0.0,0.0,32.099434,0.6678649
251,2018-02-01,0.1875,105.9375,1020.3187,0.6380003,0.0,0.0,32.12931,0.65852255
252,2018-02-01,0.1875,106.0625,1020.35474,0.6295556,0.0,0.0,32.177162,0.6510934
253,2018-02-01,0.1875,106.1875,1020.36847,0.62126875,0.0,0.0,32.198208,0.64384615
254,2018-02-01,0.1875,106.3125,1020.36646,0.6023687,0.0,0.0,32.20951,0.62558424
255,2018-02-01,0.1875,106.4375,1020.3662,0.5920743,0.0,0.0,32.217556,0.6160443
256,2018-02-01,0.1875,106.5625,1020.3772,0.5865028,0.0,0.0,32.237976,0.61138034
257,2018-02-01,0.1875,106.6875,1020.3807,0.579051,0.0,0.0,32.25174,0.6047943
258,2018-02-01,0.1875,106.8125,1020.3946,0.5743295,0.0,0.0,32.270588,0.60078114
259,2018-02-01,0.1875,106.9375,1020.4025,0.58369976,0.0,0.0,32.2702,0.6110996
260,2018-02-01,0.1875,107.0625,1020.4164,0.5864482,0.0,0.0,32.291836,0.6145863
261,2018-02-01,0.1875,107.1875,1020.42645,0.5850314,0.0,0.0,32.31318,0.61377084
262,2018-02-01,0.1875,107.3125,1020.42694,0.5877505,0.0,0.0,32.32203,0.6168064
263,2018-02-01,0.1875,107.4375,1020.4252,0.5919715,0.0,0.0,32.33201,0.62094986
264,2018-02-01,0.1875,107.5625,1020.41736,0.5797811,0.0,0.0,32.340538,0.6080733
265,2018-02-01,0.1875,107.6875,1020.39435,0.56119967,0.0,0.0,32.3344,0.5885818
266,2018-02-01,0.1875,107.8125,1020.3766,0.56112945,0.0,0.0,32.334137,0.58786947
267,2018-02-01,0.1875,107.9375,1020.3625,0.5715599,0.0,0.0,32.332752,0.5976236
268,2018-02-01,0.1875,108.0625,1020.3443,0.57717097,0.0,0.0,32.325474,0.6024034
269,2018-02-01,0.1875,108.1875,1020.3247,0.58684266,0.0,0.0,32.317963,0.6113854
270,2018-02-01,0.1875,108.3125,1020.3155,0.6008614,0.0,0.0,32.31794,0.62465924
271,2018-02-01,0.1875,108.4375,1020.3169,0.6191025,0.0,0.0,32.3263,0.64208466
272,2018-02-01,0.1875,108.5625,1020.31226,0.63034374,0.0,0.0,32.332024,0.6523194
273,2018-02-01,0.1875,108.6875,1020.3166,0.65332466,0.0,0.0,32.348625,0.674587
274,2018-02-01,0.1875,108.8125,1020.3102,0.6688938,0.0,0.0,32.351288,0.6891572
275,2018-02-01,0.1875,108.9375,1020.31165,0.6970863,0.0,0.0,32.35887,0.7165185
276,2018-02-01,0.1875,109.0625,1020.31854,0.7381753,0.0,0.0,32.36776,0.7569831
277,2018-02-01,0.1875,109.1875,,,0.0,,,
278,2018-02-01,0.1875,109.3125,,,0.0,,,
279,2018-02-01,0.1875,109.4375,,,0.0,,,
280,2018-02-01,0.1875,109.5625,,,0.0,,,
281,2018-02-01,0.1875,109.6875,,,0.0,,,
282,2018-02-01,0.1875,109.8125,,,0.0,,,
283,2018-02-01,0.1875,109.9375,,,0.0,,,
284,2018-02-01,0.1875,110.0625,,,0.0,,,
285,2018-02-01,0.1875,110.1875,,,0.0,,,
286,2018-02-01,0.1875,110.3125,,,0.0,,,
287,2018-02-01,0.1875,110.4375,,,0.0,,,
288,2018-02-01,0.1875,110.5625,,,0.0,,,
289,2018-02-01,0.1875,110.6875,,,0.0,,,
290,2018-02-01,0.1875,110.8125,,,0.0,,,
291,2018-02-01,0.1875,110.9375,,,0.0,,,
292,2018-02-01,0.1875,111.0625,,,0.0,,,
293,2018-02-01,0.1875,111.1875,,,0.0,,,
294,2018-02-01,0.1875,111.3125,,,0.0,,,
295,2018-02-01,0.1875,111.4375,,,0.0,,,
296,2018-02-01,0.1875,111.5625,,,0.0,,,
297,2018-02-01,0.1875,111.6875,,,0.0,,,
298,2018-02-01,0.1875,111.8125,,,0.0,,,
299,2018-02-01,0.1875,111.9375,,,0.0,,,
300,2018-02-01,0.1875,112.0625,,,0.0,,,
301,2018-02-01,0.1875,112.1875,,,0.0,,,
302,2018-02-01,0.1875,112.3125,,,0.0,,,
303,2018-02-01,0.1875,112.4375,,,0.0,,,
304,2018-02-01,0.1875,112.5625,,,0.0,,,
305,2018-02-01,0.1875,112.6875,,,0.0,,,
306,2018-02-01,0.1875,112.8125,,,0.0,,,
307,2018-02-01,0.1875,112.9375,,,0.0,,,
308,2018-02-01,0.1875,113.0625,,,0.0,,,
309,2018-02-01,0.1875,113.1875,,,0.0,,,
310,2018-02-01,0.1875,113.3125,,,0.0,,,
311,2018-02-01,0.1875,113.4375,,,0.0,,,
312,2018-02-01,0.1875,113.5625,,,0.0,,,
313,2018-02-01,0.1875,113.6875,,,0.0,,,
314,2018-02-01,0.1875,113.8125,,,0.0,,,
315,2018-02-01,0.1875,113.9375,,,0.0,,,
316,2018-02-01,0.1875,114.0625,,,0.0,,,
317,2018-02-01,0.1875,114.1875,,,0.0,,,
318,2018-02-01,0.1875,114.3125,,,0.0,,,
319,2018-02-01,0.1875,114.4375,,,0.0,,,
320,2018-02-01,0.1875,114.5625,,,0.0,,,
321,2018-02-01,0.1875,114.6875,,,0.0,,,
322,2018-02-01,0.1875,114.8125,,,0.0,,,
323,2018-02-01,0.1875,114.9375,,,0.0,,,
324,2018-02-01,0.1875,115.0625,,,0.0,,,
325,2018-02-01,0.1875,115.1875,,,0.0,,,
326,2018-02-01,0.1875,115.3125,,,0.0,,,
327,2018-02-01,0.1875,115.4375,,,0.0,,,
328,2018-02-01,0.1875,115.5625,,,0.0,,,
329,2018-02-01,0.1875,115.6875,,,0.0,,,
330,2018-02-01,0.1875,115.8125,,,0.0,,,
331,2018-02-01,0.1875,115.9375,,,0.0,,,
332,2018-02-01,0.1875,116.0625,,,0.0,,,
333,2018-02-01,0.1875,116.1875,,,0.0,,,
334,2018-02-01,0.1875,116.3125,,,0.0,,,
335,2018-02-01,0.1875,116.4375,,,0.0,,,
336,2018-02-01,0.1875,116.5625,,,0.0,,,
337,2018-02-01,0.1875,116.6875,,,0.0,,,
338,2018-02-01,0.1875,116.8125,,,0.0,,,
339,2018-02-01,0.1875,116.9375,,,0.0,,,
340,2018-02-01,0.1875,117.0625,,,0.0,,,
341,2018-02-01,0.1875,117.1875,,,0.0,,,
342,2018-02-01,0.1875,117.3125,,,0.0,,,
343,2018-02-01,0.1875,117.4375,,,0.0,,,
344,2018-02-01,0.1875,117.5625,1019.94604,1.2387841,0.0,0.0,32.209675,1.3032534
345,2018-02-01,0.1875,117.6875,1019.91833,1.1935079,0.0,0.0,32.18099,1.1998855
346,2018-02-01,0.1875,117.8125,1019.9306,1.1352974,0.0,0.0,32.191845,1.141914
347,2018-02-01,0.1875,117.9375,1019.8464,1.0765345,0.0,0.0,32.13249,1.0832944
348,2018-02-01,0.1875,118.0625,1019.7981,1.0566057,0.0,0.0,32.10007,1.063672
349,2018-02-01,0.1875,118.1875,1019.76447,1.032998,0.0,0.0,32.076473,1.0403432
350,2018-02-01,0.1875,118.3125,1019.763,1.0023863,0.0,0.0,32.080147,1.0098662
351,2018-02-01,0.1875,118.4375,1019.773,0.96363425,0.0,0.0,32.08488,0.9710977
352,2018-02-01,0.1875,118.5625,1019.81494,0.9224898,0.0,0.0,32.131752,0.92991185
353,2018-02-01,0.1875,118.6875,1019.8289,0.8893533,0.0,0.0,32.147373,0.8967697
354,2018-02-01,0.1875,118.8125,1019.8305,0.8746777,0.0,0.0,32.164177,0.8822423
355,2018-02-01,0.1875,118.9375,1019.77844,0.87459624,0.0,0.0,32.138763,0.88244814
356,2018-02-01,0.1875,119.0625,1019.7387,0.8859196,0.0,0.0,32.106808,0.8941368
357,2018-02-01,0.1875,119.1875,1019.77686,0.81486773,0.0,0.0,32.139587,0.8228893
358,2018-02-01,0.1875,119.3125,1019.8156,0.7602543,0.0,0.0,32.167137,0.76806176
359,2018-02-01,0.1875,119.4375,1019.841,0.72580665,0.0,0.0,32.189495,0.73343015
360,2018-02-01,0.1875,119.5625,1019.8849,0.7020773,0.0,0.0,32.22906,0.70958984
361,2018-02-01,0.1875,119.6875,1019.8761,0.694496,0.0,0.0,32.247253,0.7038647
362,2018-02-01,0.1875,119.8125,,,0.0,0.0,32.332176,0.69918936
363,2018-02-01,0.1875,119.9375,,,0.0,,,
364,2018-02-01,0.1875,120.0625,,,0.0,,,
365,2018-02-01,0.1875,120.1875,1020.27435,0.7138044,0.0,0.0,32.82792,0.72157913
366,2018-02-01,0.1875,120.3125,1020.3265,0.702653,0.0,0.0,32.896915,0.7103885
367,2018-02-01,0.1875,120.4375,1020.36993,0.675758,0.0,0.0,32.932236,0.6833531
368,2018-02-01,0.1875,120.5625,1020.42505,0.69335705,0.0,0.0,33.022736,0.70114344
369,2018-02-01,0.1875,120.6875,1020.47095,0.7012623,0.0,0.0,33.09359,0.7091687
370,2018-02-01,0.1875,120.8125,1020.4945,0.6929684,0.0,0.0,33.12138,0.70086026
